source,date,link,n_comments,title,comment_1_author,comment_1_location,comment_1_date,comment_1_text,comment_1_likes,comment_1_dislikes,comment_2_author,comment_2_location,comment_2_date,comment_2_text,comment_2_likes,comment_2_dislikes,comment_3_author,comment_3_location,comment_3_date,comment_3_text,comment_3_likes,comment_3_dislikes,comment_4_author,comment_4_location,comment_4_date,comment_4_text,comment_4_likes,comment_4_dislikes,comment_5_author,comment_5_location,comment_5_date,comment_5_text,comment_5_likes,comment_5_dislikes,comment_6_author,comment_6_location,comment_6_date,comment_6_text,comment_6_likes,comment_6_dislikes,comment_7_author,comment_7_location,comment_7_date,comment_7_text,comment_7_likes,comment_7_dislikes,comment_8_author,comment_8_location,comment_8_date,comment_8_text,comment_8_likes,comment_8_dislikes,comment_9_author,comment_9_location,comment_9_date,comment_9_text,comment_9_likes,comment_9_dislikes,comment_10_author,comment_10_location,comment_10_date,comment_10_text,comment_10_likes,comment_10_dislikes,comment_11_author,comment_11_location,comment_11_date,comment_11_text,comment_11_likes,comment_11_dislikes,comment_12_author,comment_12_location,comment_12_date,comment_12_text,comment_12_likes,comment_12_dislikes,comment_13_author,comment_13_location,comment_13_date,comment_13_text,comment_13_likes,comment_13_dislikes,comment_14_author,comment_14_location,comment_14_date,comment_14_text,comment_14_likes,comment_14_dislikes,comment_15_author,comment_15_location,comment_15_date,comment_15_text,comment_15_likes,comment_15_dislikes
Cousas de Carragal,2025-05-31T08:27:00,https://cousasdecarragal.blogspot.com/2025/05/marin-agenda-del-dia-los-coros-thalasa.html,0,"MARÍN. AGENDA DEL DÍA.  LOS COROS 'THALASA' Y 'CRECENTE' UNEN SUS VOCES EN UN CONCIERTO DE PRIMAVERA. (IGREXA VELLA, HOY A LAS 20.30)",,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-31T07:38:00,https://cousasdecarragal.blogspot.com/2025/05/marin-dia-de-las-fuerzas-armadas-la.html,0,MARIN. DIA DE LAS FUERZAS ARMADAS. LA ESCUELA NAVAL MILITAR ABRE SUS PUERTAS AL PÚBLICO (HOY A PARTIR DE LAS 10.00H),,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-30T08:20:00,https://cousasdecarragal.blogspot.com/2025/05/marin-obras-son-amorfes-mejora-del.html,0,MARÍN. OBRAS SON AMORES. MEJORA DEL PAVIMENTO DEL CAMIÑO DE BOUZÓN,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-30T08:02:00,https://cousasdecarragal.blogspot.com/2025/05/marin-defunciones-fallecimiento-de-la_30.html,0,MARÍN. DEFUNCIONES. FALLECIMIENTO DE LA SEÑORA MARÍA PAZOS GONDAR A LOS 91 AÑOS DE EDAD. DEP,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-29T17:32:00,https://cousasdecarragal.blogspot.com/2025/05/marin-defunciones-fallecimiento-de_29.html,0,MARIN. DEFUNCIONES. FALLECIMIENTO DE MARÍA BERTA POUSA CRESPO A LOS 66 AÑOS DE EDAD. DEP,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-29T12:47:00,https://cousasdecarragal.blogspot.com/2025/05/marin-colaboracion-de-la-armada-la.html,0,MARIN. COLABORACIÓN DE LA ARMADA. LA ESCUELA NAVAL MILITAR SE ABRE AL USO DEPORTIVO DE SUS INSTALACIONES,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-29T09:27:00,https://cousasdecarragal.blogspot.com/2025/05/marin-ufff-que-calor-el-concello-de.html,1,MARIN. !UFFF QUE CALOR¡. EL CONCELLO DE MARIN PONE EN FUNCIONAMIENTO LOS 'XOGOS DE AUGA' DEL PASEO ALCALDE BLANCO,Anónimo,,"31 de mayo de 2025, 9:48","Buen día , los juegos de niños del paso alcance blanco.Les vendría de maravilla a los pequeños para este calor de sofocante.¡Que Viva Marín!",0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-29T08:27:00,https://cousasdecarragal.blogspot.com/2025/05/marin-xoves-29-de-maio-de-2025-axenda.html,0,"MARÍN, XOVES 29 DE MAIO DE 2025.  AXENDA DO DÍA. O ATENEO SANTA CECILIA EXPÓN 'LOS COLORES DEL MUNDO' DO PINTOR RALF GLASZ. (HOXE ÁS 20.00h)",,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-28T15:17:00,https://cousasdecarragal.blogspot.com/2025/05/marin-patrimonio-arqueologico-el.html,0,MARÍN. PATRIMONIO ARQUEOLÓGICO. EL GOBIERNO LOCAL GESTIONA EL NUEVO VALLADO PROTECTOR DE LA 'MAMOA DE PEDRALONGA',,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-28T11:54:00,https://cousasdecarragal.blogspot.com/2025/05/marin-defunciones-fallecimiento-de.html,0,MARÍN. DEFUNCIONES. FALLECIMIENTO DE MARIA DEL CARMEN ARCA BARREIRO A LOS 54 AÑOS DE EDAD. DEP,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-28T08:13:00,https://cousasdecarragal.blogspot.com/2025/05/marin-cambio-de-chaqueta-lago-de.html,0,MARÍN. 'CAMBIO DE CHAQUETA'. LAGO DE CASTIÑEIRAS: DE ESPAZO NATURAL DE INTERÉS LOCAL A PARQUE DA NATUREZA,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-27T08:19:00,https://cousasdecarragal.blogspot.com/2025/05/marin-gestion-municipal-el-gobierno.html,0,MARIN. ÁREA DE BENESTAR SOCIAL. EL GOBIERNO MUNICIPAL GESTIONA LA CONSTRUCCIÓN DE UNA NUEVA 'RESIDENCIA DE MAIORES' PARA EL MUNICIPIO,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-27T07:37:00,https://cousasdecarragal.blogspot.com/2025/05/marin-defunciones-fallecimiento-de-la_27.html,0,MARIN. DEFUNCIONES. FALLECIMIENTO DE LA SEÑORA MARÍA ROSA DOPAZO GONZÁLEZ A LOS 95 AÑOS DE EDAD. DEP,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-26T10:43:00,https://cousasdecarragal.blogspot.com/2025/05/marin-defunciones-fallecimiento-del_26.html,0,MARÍN. DEFUNCIONES. FALLECIMIENTO DEL SEÑOR LUIS PÉREZ FANDIÑO A LAS 76 AÑOS DE EDAD. DEP,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-26T09:34:00,https://cousasdecarragal.blogspot.com/2025/05/marin-gestion-municipal-pp-y-psoe-se.html,0,MARIN. GESTION MUNICIPAL. PP Y PSOE SE UNEN EN LA APROBACIÓN DE LA LICITACIÓN DE UN NUEVO Y MILLONARIO CONTRATO DE RECOGIDA DE BASURAS,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-26T08:33:00,https://cousasdecarragal.blogspot.com/2025/05/marin-dos-anos-despues-de-aquel.html,0,MARÍN. DOS AÑOS DESPUÉS DE AQUEL ELECTORAL 28 DE MAYO. POR ANGEL G. CARRAGAL,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-25T09:34:00,https://cousasdecarragal.blogspot.com/2025/05/marin-defunciones-fallecimiento-del_25.html,0,MARÍN. DEFUNCIONES. FALLECIMIENTO DEL SEÑOR LUIS FERREIRA DAMIL A LOS 93 AÑOS DE EDAD. DEP,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-25T09:11:00,https://cousasdecarragal.blogspot.com/2025/05/marin-persevrando-que-es-gerudino-el.html,0,MARÍN. PERSEVERANDO QUE ES GERUNDIO. EL BNG INSISTE EN RECLAMAR ESPACIOS PARA A 'CONEXIÓN DA VILA CO MAR',,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-24T11:00:00,https://cousasdecarragal.blogspot.com/2025/05/marin-axenda-grafica-mayo-junio-dode-ir.html,0,MARÍN. AXENDA GRÁFICA. MAYO - JUNIO. ¿A DÓNDE IR?,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-24T10:24:00,https://cousasdecarragal.blogspot.com/2025/05/marin-agenda-del-dia-feira-artesanal-de.html,0,MARÍN. AGENDA DEL DÍA. FEIRA ARTESANAL DE PRIMAVEIRA (ALAMEDA DE MARIN. HOXE. ABERTA ATA ÁS 21.00H),,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-24T09:25:00,https://cousasdecarragal.blogspot.com/2025/05/marin-el-ministerio-dice-no-la-cesion.html,0,MARÍN. EL MINISTERIO DICE NO A LA CESIÓN DE MÁS SUPERFICIE PORTUARIA PARA USO PÚBLICO,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-23T13:58:00,https://cousasdecarragal.blogspot.com/2025/05/marin-defunciones-fallecimiento-de-la_23.html,1,MARÍN. DEFUNCIONES. FALLECIMIENTO DE LA SEÑORA MARÍA GONZÁLEZ DE LA TORRE A LOS  90 AÑOS DE EDAD. DEP,Anónimo,,"23 de mayo de 2025, 14:01",D.E.P. mi mas sentido pésame a su familia ❤️,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-23T08:51:00,https://cousasdecarragal.blogspot.com/2025/05/marin-defensa-dice-no-la-cesion-de.html,3,MARÍN. DEFENSA DICE NO A LA CESIÓN DE TERRENOS RECLAMADA POR EL BNG PARA 'A CONEXIÓN DA VILA CO MAR',Anónimo,,"23 de mayo de 2025, 18:56","Buenas tardes, gracias por compartir, lo saludó.",0,0,Anónimo,,"23 de mayo de 2025, 19:06",Que raro que no quieran ceder parte de unos terrenos que les fueron expropiados a muchas familias y al pueblo de Marín en su conjunto.,0,0,Anónimo,,"27 de mayo de 2025, 22:42",No puedo ni kiero habrá pero  si tanto cariño tienen a los militares de  Marín  ke. Lesx pregunten a los nietos yhijos del premier1 saarguetoby otos más primeras fragatas  ke fundaron  nuestra Rías o Villas como la  Navegante  Canarias  gran Frlota de España.,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-23T07:33:00,https://cousasdecarragal.blogspot.com/2025/05/marin-axenda-grafica-conferencia-sobre.html,0,"MARÍN. AXENDA GRAFICA. CONFERENCIA SOBRE CASTELAO NA SEDE DO BNG (CASA DA VEIGUIÑA, 7. HOXE ÁS 20.00H)",,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-22T16:10:00,https://cousasdecarragal.blogspot.com/2025/05/marin-cara-cara-enfrentamento-marian.html,0,MARÍN. CARA A CARA. 'ENFRENTAMENTO' MARIAN SANMARTIN (PP) VS. LUCÍA SANTOS (BNG) SOBRE A ORGANIZACIÓN DO 'MARIN VILA DO LIBRO',,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-22T08:50:00,https://cousasdecarragal.blogspot.com/2025/05/marin-imos-indo-tres-meses-mas-para-el.html,0,MARÍN. IMOS INDO. TRES MESES MÁS PARA EL FINAL DE CONSTRUCCIÓN DEL CENTRO SOCIO CULTURAL-AUDITORIO,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-21T08:06:00,https://cousasdecarragal.blogspot.com/2025/05/marin-protagonistas-peregrinacion.html,0,MARÍN. PROTAGONISTAS. PEREGRINACIÓN A SANTIAGO DE ALUMNOS DE LA ENM Y EXPOSICIÓN,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-21T07:36:00,https://cousasdecarragal.blogspot.com/2025/05/marin-defunciones-fallecimiento-de-sor.html,0,MARÍN. DEFUNCIONES. FALLECIMIENTO DE SOR MATILDE GAUNA FERNÁNDEZ A LOS 93 AÑOS DE EDAD. DEP,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-20T08:26:00,https://cousasdecarragal.blogspot.com/2025/05/marin-deportes-y-deportistas-miscelanea.html,0,MARIN. DEPORTES Y DEPORTISTAS. MISCELÁNEA DEPORTIVA MARINENSE EN BREVE,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-19T08:45:00,https://cousasdecarragal.blogspot.com/2025/05/marin-obras-son-amores-plan-de-mejora.html,0,MARÍN. OBRAS SON AMORES... PLAN DE MEJORA DEL ENTORNO RURAL Y URBANO,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-19T08:03:00,https://cousasdecarragal.blogspot.com/2025/05/marin-in-memorian-o-tillero-de-manuel.html,0,MARÍN. 'IN MEMORIAN. 'O TILLERO' DE MANUEL TORRES. POR ANGEL G. CARRAGAL,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-18T10:19:00,https://cousasdecarragal.blogspot.com/2025/05/marin-boletin-de-politica-municipal-el.html,2,MARÍN. BOLETIN DE POLITICA MUNICIPAL. EL BNG PIDE LIMPIEZA EN LA PLAYA DE LOIRA Y EL PSOE DENUNCIA DESCONTROL DE PAGO DE HORAS EXTRAS A FUNCIONARIOS,Anónimo,,"19 de mayo de 2025, 22:19","A Conselleira do BNG Celia García ten toda a razón. Moitas persoas morren sen recibir a axuda que solicitaron. Supoño que os que gobernan na Xunta e no Concello de Marín si teñen o seu cargo persoas dependentes, ou teñen cartos dabondo para que os atenda alguen na casa, ou igual teñen cartos de sobra para acudir a unha residencia privada, ou sinon non o entendo.",0,0,Anónimo,,"26 de mayo de 2025, 14:37",Repasen a prensa de Setembro de 2014.  E exactamente o mesmo.  Non e nada novo.   Seguen da mesma forma porque nin hai vontade en resolve-lo ou no PSOE en non facer nada mais que protestar.,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-18T08:40:00,https://cousasdecarragal.blogspot.com/2025/05/marin-con-acento-galego-feira-do-libro.html,0,MARÍN. CON ACENTO GALEGO. A 'FEIRA DO LIBRO USADO' CULMINA O FESTIVAL 'MARÍN VILA DE LIBRO',,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-17T10:13:00,https://cousasdecarragal.blogspot.com/2025/05/marin-defunciones-fallecimiento-de-jose.html,0,MARIN. DEFUNCIONES. FALLECIMIENTO DE JOSÉ IGLESIAS SANTIAGO A LOS 59 AÑOS DE EDAD. DEP,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-17T09:40:00,https://cousasdecarragal.blogspot.com/2025/05/marin-dia-das-letras-galegas-unha.html,0,MARÍN. DIA DAS LETRAS GALEGAS. UNHA PEQUENA HISTORIA PARA UN DÍA GRANDE,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-17T09:06:00,https://cousasdecarragal.blogspot.com/2025/05/marin-conmemoracion-o-colectivo.html,0,MARIN. CONMEMORACIÓN. O COLECTIVO ALMUINHA CELEBRA A SUA 'PARTICULAR' FESTA DAS LETRAS GALEGAS. (HOXE ÁS 19.30h NA PRAZA DA VEIGUIÑA),,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-17T08:46:00,https://cousasdecarragal.blogspot.com/2025/05/marin-vila-de-libro-comemoracion-do-dia.html,0,MARÍN VILA DE LIBRO. COMEMORACIÒN DO DIA DAS LETRAS GALEGAS. (ACTO OFICIAL HOXE NA IGRESA VELLA ÁS 13.00 H),,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-16T14:35:00,https://cousasdecarragal.blogspot.com/2025/05/marin-defunciones-fallecimientos.html,0,MARÍN. DEFUNCIONES. FALLECIMIENTOS. DOLORES GARCIA DAVILA (85 AÑOS) Y MERCEDES BARROS GONZÁLEZ (90 AÑOS) DEP,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-16T13:58:00,https://cousasdecarragal.blogspot.com/2025/05/marin-axenda-do-dia-inauguracion-do.html,0,"MARÍN. AXENDA DO DÍA. INAUGURACIÓN DO FESTIVAL 'MARÍN VILA DE LIBRO' (ALAMEDA DE MARIN, HOXE ÁS 19.30h)",,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-16T13:33:00,https://cousasdecarragal.blogspot.com/2025/05/marin-conmemoracion-entrega-de-premios.html,0,"MARÍN. AXENDA DO DÍA. ENTREGA DE PREMIOS 'MARÍN CONTA' DÍA DAS LETRAS GALEGAS (ATENEO SANTA CECILIA, HOXE ÁS 20.00H)",,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-15T08:29:00,https://cousasdecarragal.blogspot.com/2025/05/marin-servicios-de-hosteleria-municipal.html,0,MARÍN. SERVICIOS DE HOSTELERÍA MUNICIPAL. EL GASTROBAR 'A BAILONA' REPITE PRESENCIA EN EL PASEO ALCALDE BLANCO,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-14T10:00:00,https://cousasdecarragal.blogspot.com/2025/05/marin-axenda-grafica-fin-de-semana.html,0,MARIN. AXENDA GRÁFICA. FIN DE SEMANA. ¿A DÓNDE IR?,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-14T08:44:00,https://cousasdecarragal.blogspot.com/2025/05/marin-con-acento-galego-conxuncion.html,0,MARÍN. CON ACENTO GALEGO. CONXUNCIÓN LITERARIA-POÉTICA-MUSICAL CONMEMORATIVA DO DIA DAS LETRAS GALEGAS,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-13T08:53:00,https://cousasdecarragal.blogspot.com/2025/05/marin-vila-do-libro-coctel-literario.html,0,"MARÍN VILA DO LIBRO. COCTEL LITERARIO A BASE DE LIBROS, MÚSICA, POESÍA... PARA EL FIN DE SEMANA DE LAS 'LETRAS GALEGAS'",,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-12T09:44:00,https://cousasdecarragal.blogspot.com/2025/05/marin-politica-municipal-satisfaccion.html,0,MARÍN. POLITICA MUNICIPAL. SATISFACCIÓN EN EL BNG. DENUNCIAS DEL PSOE,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-12T08:10:00,https://cousasdecarragal.blogspot.com/2025/05/marin-sin-acritud-reivindicando-la.html,0,MARIN. SIN ACRITUD. REIVINDICANDO LA RESTITUCIÓN DEL NOMBRE 'RÚA DO BAÑO'. POR ANGEL GARCIA CARRAGAL,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
Cousas de Carragal,2025-05-11T09:18:00,https://cousasdecarragal.blogspot.com/2025/05/marin-obras-son-amores-iniciadas-viento.html,0,MARÍN. OBRAS SON AMORES. INiCIADAS 'VIENTO EN POPA Y A TODA VELA' LAS OBRAS DE 'MELLORA DA RÚA DA PONTE',,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
